Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Basin,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2007,103292,Redstar,Alabama,Walker,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,Cherokee Mining Llc,"74 Industrial Parkway, Jasper, AL 35501",,269332,34,92474
2007,103319,Nicholas Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Reed Minerals, Inc.","3699 Industrial Pkwy, Japser, AL 35501",,53509,41,73518
2007,103322,Pleasant Grove South,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Quality Coal, Inc.","3801 N. Airport Road, Jasper, AL 35504",,90683,17,32059
2007,103336,Sugar Town Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. Coal, Inc.","3024 Byler Road, Eldridge, AL 35554",,145782,19,46785
2007,103337,Gooden Creek,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Co Inc,"912 Edenton Street, Birmingham, AL 35242",,178578,16,50025
2007,103339,Mallards Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Mallards Creek Energy Inc,"P.O. Box 147, Eldridge, AL 35554",,27608,10,20948
2007,103342,Reese's Branch,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Cedar Lake Mining Inc,"2361 Cumberland Lake Drive, Pinson, AL 35126",,206093,28,60417
2007,103372,Cane Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Burton Industries Inc,"3602 3rd Avenue South, Jasper, AL 35501",,3000,6,2880
2007,102639,Hickory Grove,Alabama,Winston,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,"National Coal Of Alabama, Inc.","P.O. Box 531044, Birmingham, AL 35253",,254213,15,47453
2007,103321,Poplar Springs,Alabama,Winston,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,"National Coal Of Alabama, Inc.","P.O. Box 531044, Birmingham, AL 35253",,314843,33,97035
2007,103358,Old Union,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Co Inc,"912 Edenton St, Birmingham, AL 35242",,168844,17,48550
2007,5000030,Usibelli,Alaska,Yukon-Koyukuk,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc,"P.O. Box 1000, Healy, AK 99743",Teamsters,1323560,99,227007
2007,201195,Kayenta Mine,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 650, Kayenta, AZ 86033",United Mine Workers of America,7982584,430,1008236
2007,301569,Penny #1,Arkansas,Sebastian,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",,2397,2,1452
2007,301736,Sebastian County Coal Mine,Arkansas,Sebastian,Interior,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Heidtman Mining, Llc","P.O. Box 312, Hartford, AR 72938",,80280,85,195971
2007,503818,Terror Creek Loadout,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Preparation Plant,Terror Creek Company,"43440 Bowie Rd, Paonia, CO 81428",,0,5,8660
2007,504591,Bowie No 2 Mine,Colorado,Delta,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Bowie Resources Llc,"P.O. Box 1488, Paonia, CO 81428",,5480569,274,562478
2007,503013,Mc Clane Canyon Mine,Colorado,Garfield,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine only,"Mcclane Canyon Mining, Llc","P.O. Box 98, Loma, CO 81524",,247120,25,63632
2007,503672,West Elk Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Mountain Coal Company, L.L.C.","P.O. Box 591, Somerset, CO 81434",,6874101,400,882477
2007,504674,Elk Creek Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Oxbow Mining, Llc","P.O. Box 535, Somerset, CO 81434",,4823662,318,604810
2007,500266,King I,Colorado,La Plata,Western,Active,Underground,Indepedent Producer Operator,Mine only,"National King Coal, Llc","4424 County Road 120, Hesperus, CO 81326",,462664,60,129310
2007,504864,King Ii,Colorado,La Plata,Western,Active,Underground,Indepedent Producer Operator,Mine only,"National King Coal, Llc","4424 County Road 120, Hesperus, CO 81326",,7435,7,7238
2007,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Active,Surface,Indepedent Producer Operator,Mine only,Trapper Mining Inc,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,2477549,173,368610
2007,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Colowyo Coal Company L P,"5731 State Highway 13, Meeker, CO 81641",,5596568,306,646523
2007,504775,Isaacs Run Hwm,Colorado,Moffat,Uinta Region,"Active, men working, not producing",Surface,Contractor,Mine only,Icg Addcar Systems Llc,"1414 Addington Circle, Ashland, KY 41102",,294235,12,20244
2007,500299,New Horizon Mine,Colorado,Montrose,Western,Active,Surface,Operating Subsidiary,Mine only,"Western Fuels-Colorado, Llc","P.O. Box 628, Nucla, CO 81424",United Mine Workers of America,405864,29,54929
2007,503505,Deserado Mine,Colorado,Rio Blanco,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Blue Mountain Energy Inc,"3607 County Road #65, Rangely, CO 81648",United Mine Workers of America,1424019,141,288825
2007,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Twentymile Coal Company,"29515 Routt County Rd#27, Oak Creek, CO 80467",,8290117,499,1205891
2007,1103017,Wildcat Hills Mine,Illinois,Gallatin,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"7100 Eagle Crest Blvd., Suite, Evansville, IN 47715",,2069814,180,438690
2007,1103020,Creek Paum Mine,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Knight Hawk Coal Llc,"500 Cuttler-Trico Road, Percy, IL 62272",,1173984,71,183316
2007,1103121,Elkville No.1 Mine,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,S Coal Company,"770 Coal Rd, Elkville, IL 62932",,404973,44,103784
2007,1103140,Cora Terminal,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd,"262 Cora Road, Rockwood, IL 62280",International Union of Operation Engineers,0,36,82728
2007,1103140,Cora Terminal,Illinois,Jackson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd,"262 Cora Road, Rockwood, IL 62280",International Union of Operation Engineers,0,11,27576
2007,1103162,Royal Falcon Mine,Illinois,Jackson,Illinois Basin,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,19441,12,28998
2007,1100726,No 1 Mine,Illinois,Macoupin,Illinois Basin,"Active, men working, not producing",Underground,Operating Subsidiary,Mine and Preparation Plant,Monterey Coal Company,"14300 Brushy Mound Rd, Carlinville, IL 62626",United Mine Workers of America,2133879,351,749827
2007,1102236,Crown Ii Mine,Illinois,Macoupin,Illinois Basin,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Springfield Coal Company, Llc","4440 Ash Grove, Suite A, Springfield, IL 62711",United Mine Workers of America,843499,142,319887
2007,1102632,Crown Iii Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Freeman United Coal Mining Com,"4440 Ash Grove, Suite A, Springfield, IL 62711",United Mine Workers of America,1511109,236,532537
2007,1103045,Red Hawk,Illinois,Perry,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,660784,35,85907
2007,1103119,A M No 3,Illinois,Perry,Illinois Basin,Active,Surface,Contractor,Mine only,Auger Mining Inc,"P.O. Box 195, Freeburg, IL 62243",,31177,2,2800
2007,1103143,Prairie Eagle,Illinois,Perry,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,359467,24,59998
2007,1103143,Prairie Eagle,Illinois,Perry,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,0,3,7838
2007,1103147,Prairie Eagle - Underground,Illinois,Perry,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Rd, Percy, IL 62272",,446557,20,46430
2007,1102408,Gateway Mine,Illinois,Randolph,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Black Beauty Coal Company,"7100 Eagle Crest Blvd., Suite, Evansville, IN 47715",,2694914,168,407177
2007,1102546,Preparation Plant,Illinois,Randolph,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Black Beauty Coal Company,"P.O. Box 397, Coulterville, IL 62237",,0,25,60458
2007,1102752,Galatia Mine,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The American Coal Company,"P.O. Box 727, Harrisburg, IL 62946",,7009160,1033,2242527
2007,1103054,Willow Lake Portal,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",AFCI,3477241,394,833400
2007,1103098,Lakeside Synfuel Plant,Illinois,Saline,Illinois Basin,Permanently abandoned,Surface,Indepedent Producer Operator,Preparation Plant,"Lakeside Synfuel, Llc","422 Long Lane Road, Equality, IL 62934",,0,2,4442
2007,1103098,Lakeside Synfuel Plant,Illinois,Saline,Illinois Basin,Permanently abandoned,Underground,Indepedent Producer Operator,Preparation Plant,"Lakeside Synfuel, Llc","422 Long Lane Road, Equality, IL 62934",,0,19,39981
2007,1103099,Willow Lake Central Preparatio,Illinois,Saline,Illinois Basin,Active,Surface,Operating Subsidiary,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",AFCI,0,12,26682
2007,1103099,Willow Lake Central Preparatio,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",AFCI,0,37,80045
2007,1103156,Wildcat Hills Mine - Undergrou,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Black Beauty Coal Company,"7100 Eagle Crst Blvd #200, Evansville, IN 47715",,847815,82,201176
2007,1102664,Viper Mine,Illinois,Sangamon,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Icg Illinois, Llc","8100 East Main, Williamsville, IL 62693",,2089691,254,501116
2007,1103060,Riola Mine Complex-Vermilion G,Illinois,Vermilion,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"4500 N. 1500 E. Rd., Ridge Farm, IL 61870",,1375378,170,416902
2007,1100877,Wabash Mine,Illinois,Wabash,Illinois Basin,Permanently abandoned,Underground,Operating Subsidiary,Mine and Preparation Plant,Wabash Mine Holding Company,"P.O. Box 144, Keensburg, IL 62852",United Mine Workers of America,386099,108,187398
2007,1103064,Friendsville Mine,Illinois,Wabash,Illinois Basin,Active,Surface,Operating Subsidiary,Mine only,Friendsville Mine Llc,"528 Main St, Ste 202, Evansville, IN 47708",,937824,52,150150
2007,1103058,Pattiki,Illinois,White,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"White County Coal, Llc","P.O. Box 457, Carmi, IL 62821",,2896677,315,764114
2007,1103141,Mach #1 Mine,Illinois,Williamson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Mach Mining, Llc","P.O. Box 300, Johnston City, IL 62951",,1075762,108,252526
2007,1201732,Craney Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Solar Sources Inc,"Post Office Box 7, Petersburg, IN 47567",,1899161,119,336205
2007,1201946,Viking Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"P.O. Box 28, Montgomery, IN 47558",,1656645,142,337252
2007,1202374,Shamrock Mine,Indiana,Dubois,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Solar Sources, Inc.","625 N. Ninth St., Petersburg, IN 47567",,673535,51,130254
2007,1202147,Francisco Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"7100 Eagle Crest Blvd. Ste 100, Evansville, IN 47715",,2122981,174,436130
2007,1202147,Francisco Mine,Indiana,Gibson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"7100 Eagle Crest Blvd. Ste 100, Evansville, IN 47715",,0,10,27359
2007,1202207,Somerville,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,"United Minerals Co., Llc","P.O. Box 400, Huntingburg, IN 47542",,1609427,81,246522
2007,1202215,Gibson Mine,Indiana,Gibson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Gibson County Coal Llc,"R. R. 3, Lyle Station Rd, Princeton, IN 47670",,3186272,282,798351
2007,1202258,Somerville Central Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"Rr #3 P.O. Box 155, Oakland City, IN 47660",,3465615,201,478100
2007,1202295,Francisco Mine - Underground P,Indiana,Gibson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Black Beauty Coal Co,"P.O. Box 347, Francisco, IN 47649",,893420,72,188284
2007,1202296,Discovery,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,"United Minerals Co., Llc","P.O. Box 400, Huntingburg, IN 47542",,2523700,100,302661
2007,1202317,Francisco,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Gibson County Synfuel Llc.,"719 East 18th Street, Owensboro, KY 42303",,0,16,31822
2007,1202317,Francisco,Indiana,Gibson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Gibson County Synfuel Llc.,"719 East 18th Street, Owensboro, KY 42303",,0,1,1675
2007,1202324,Hazleton Mine,Indiana,Gibson,Illinois Basin,"Active, men working, not producing",Underground,Operating Subsidiary,Mine and Preparation Plant,"White River Coal, Inc.","6642 N. Thompson Rd., Hazleton, IN 47640",,232881,72,131534
2007,1202359,Somerville,Indiana,Gibson,Illinois Basin,Mine closed by MSHA,Surface,Indepedent Producer Operator,Preparation Plant,Gibson County Synfuel Llc.,"719 East 18th Street, Owensboro, KY 42303",,0,17,36461
2007,1202369,Princeton,Indiana,Gibson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Gibson County Synfuel, Llc","719 East 18th Street, Owensboro, KY 42303",,0,17,36573
2007,1202389,Somerville South Synfuel Plant,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Lakeside Synfuel, Llc","236 East Main Street, Lexington, KY 40507",,0,21,41124
2007,1202097,Switz City,Indiana,Greene,Illinois Basin,Active,Surface,Operating Subsidiary,Preparation Plant,Triad Mining Inc,"14521 E St Rd 58, Edwardsport, IN 47528",,0,3,6954
2007,1202097,Switz City,Indiana,Greene,Illinois Basin,Active,Underground,Operating Subsidiary,Preparation Plant,Triad Mining Inc,"14521 E St Rd 58, Edwardsport, IN 47528",,0,1,1526
2007,1202010,Air Quality #1 Mine,Indiana,Knox,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"7100 Eagle Crest Blvd,ste 100, Evansville, IN 47715",,2037118,288,735120
2007,1202063,Miller Creek Mine - Knox Pit,Indiana,Knox,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"7100 Eagle Crest Blvd  Ste 100, Evansville, IN 47715",,1644298,137,363208
2007,1202167,Freelandville Mine,Indiana,Knox,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Triad Mining Inc,"14521 E. State Road 58, Edwardsport, IN 47528",,585617,55,145920
