Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Basin,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2002,504674,Elk Creek Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Oxbow Mining, Llc","P.O. Box 535, Somerset, CO 81434",,595508,104,181060
2002,500266,King Coal Mine,Colorado,La Plata,Western,Active,Underground,Indepedent Producer Operator,Mine only,National King Coal Llc,"4424 County Road 120, Hesperus, CO 81326",,312345,66,118995
2002,504712,Lorencito Canyon Mine,Colorado,Las Animas,Western,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,"Lorencito Coal Company, Llc","20500 Highway 12, Weston, CO 81091",,204249,30,66946
2002,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Active,Surface,Indepedent Producer Operator,Mine only,Trapper Mining Inc,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,2039599,156,329634
2002,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Colowyo Coal Company Lp,"5731 State Highway 13, Meeker, CO 81641",,5348392,331,673462
2002,500299,New Horizon Mine,Colorado,Montrose,Western,Active,Surface,Indepedent Producer Operator,Mine only,Western Fuels-Colorado,"P.O. Box 628, Nucla, CO 81424",United Mine Workers of America,386366,29,53659
2002,503505,Deserado Mine,Colorado,Rio Blanco,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Blue Mountain Energy Inc,"3607 County Road #65, Rangely, CO 81648",United Mine Workers of America,2088876,173,360342
2002,500304,Seneca,Colorado,Routt,Uinta Region,Active,Surface,Operating Subsidiary,Mine only,Seneca Coal Company,"Southeast Of Hayden, Hayden, CO 81639",United Mine Workers of America,1792339,103,234066
2002,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Twentymile Coal Company,"29515 Routt County Rd#27, Oak Creek, CO 80467",,7573438,359,737537
2002,1100588,Old Ed #1,Illinois,Franklin,Illinois Basin,Temporarily closed,Surface,Indepedent Producer Operator,Preparation Plant,Illinois Resources Inc,"P.O. Box 458, Mount Carmel, IL 62863",,0,13,9911
2002,1102751,I-1 Mine,Illinois,Gallatin,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Illinois Fuel Company Llc,"920 Gape Hollow Rd, Herod, IL 62947",International Union of Operation Engineers,1308905,125,337871
2002,1102846,Eagle Valley Mine,Illinois,Gallatin,Illinois Basin,Permanently abandoned,Underground,Contractor,Mine only,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,190352,44,69600
2002,1102912,Central Prep Plant,Illinois,Gallatin,Illinois Basin,Temporarily closed,Surface,Indepedent Producer Operator,Preparation Plant,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",,0,3,6646
2002,1102912,Central Prep Plant,Illinois,Gallatin,Illinois Basin,Temporarily closed,Underground,Indepedent Producer Operator,Preparation Plant,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",,0,2,3128
2002,1103017,Wildcat Hills Mine,Illinois,Gallatin,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",,2575493,157,387502
2002,1103020,Creek Paum Mine,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Knight Hawk Coal Llc,"984 East Sugar Hill Rd, Ava, IL 62907",,1296266,63,153363
2002,1100601,Rend Lake,Illinois,Jefferson,Illinois Basin,Mine closed by MSHA,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P O Box 566,state Rte 148n, Sesser, IL 62884",United Mine Workers of America,1670050,199,468525
2002,1102668,Industry Mine,Illinois,Mcdonough,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"P.O. Box 4630, Springfield, IL 62708",United Mine Workers of America,478532,78,181400
2002,1100726,No 1 Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Monterey Coal Company,"14300 Brushy Mound Rd, Carlinville, IL 62626",United Mine Workers of America,3268640,343,737664
2002,1102236,Crown Ii Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"P.O. Box 4630, Springfield, IL 62708",United Mine Workers of America,1602880,210,438510
2002,1102632,Crown Iii Mine,Illinois,Montgomery,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Co.,"P.O. Box 4630, Springfield, IL 62708",United Mine Workers of America,2018992,224,474263
2002,1103045,Razorback Ii,Illinois,Perry,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Illini Energy Resources Llc,"P.O. Box 1523, Murphysboro, IL 62966",International Union of Operation Engineers,440060,31,79508
2002,1102408,Zeigler #11,Illinois,Randolph,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Old Ben Coal Company,"P.O. Box 397, Coulterville, IL 62237",United Mine Workers of America,2549473,215,461982
2002,1102546,Central Cleaning Plant,Illinois,Randolph,Illinois Basin,Active,Underground,Operating Subsidiary,Preparation Plant,Old Ben Coal Company,"P. O. Box 369, Coulterville, IL 62237",United Mine Workers of America,0,26,66910
2002,1102636,Liberty Mine,Illinois,Saline,Illinois Basin,Active,Underground,Contractor,Mine only,Nubay Mining,"4270 North America Road, Galatia, IL 62935",United Mine Workers of America,142486,43,89065
2002,1102752,Galatia Mine,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,The American Coal Company,"P.O. Box 727, Harrisburg, IL 62946",,6303728,603,1454187
2002,1102879,Big Ridge Mine Prep Plant/Main,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",International Brotherhood of Electrical Workers,0,18,46783
2002,1102997,Big Ridge Mine Portal No. 2,Illinois,Saline,Illinois Basin,Permanently abandoned,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",International Brotherhood of Electrical Workers,109282,26,30238
2002,1103054,Willow Lake Portal,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,2077657,207,457834
2002,1103098,Lakeside Synfuel Plant,Illinois,Saline,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Lakeside Synfuel, Llc","236 East Main St, Lexington, KY 40507",,0,11,19112
2002,1103098,Lakeside Synfuel Plant,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Lakeside Synfuel, Llc","236 East Main St, Lexington, KY 40507",,0,11,19112
2002,1103099,Willow Lake Central Preparatio,Illinois,Saline,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,0,22,39508
2002,1103099,Willow Lake Central Preparatio,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,0,25,44552
2002,1102664,Elkhart Mine,Illinois,Sangamon,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Turris Coal Company,"8100 East Main, Williamsville, IL 62693",,1759239,215,395174
2002,1102971,Riola #1 Mine - Riola Portal,Illinois,Vermilion,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Black Beauty Coal Company,"8282 Catlin Indianola Road, Catlin, IL 61817",,942466,84,201697
2002,1103060,Riola #1 Mine - Vermilion Grov,Illinois,Vermilion,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Black Beauty Coal Company,"4500 N. 1500 E. Rd., Ridge Farm, IL 61870",,957735,133,255139
2002,1100877,Wabash Mine,Illinois,Wabash,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Wabash Mine Holding Company,"7614 N. 900 Boulevard, Mt. Carmel, IL 62863",United Mine Workers of America,1490794,208,446720
2002,1103064,Friendsville Mine,Illinois,Wabash,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Vigo Coal Company Inc,"14649 Highway 41 North, Evansville, IN 47725",,7591,9,10312
2002,1102662,Pattiki,Illinois,White,Illinois Basin,Mine closed by MSHA,Underground,Operating Subsidiary,Mine and Preparation Plant,"White County Coal, Llc","P.O. Box 457, Carmi, IL 62821",,1847446,210,451939
2002,1103092,Cambria #1,Illinois,Williamson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,S Coal Company,"P.O. Box 219, Cambria, IL 62915",,276299,19,39957
2002,1202096,Eel Mine,Indiana,Clay,Illinois Basin,Permanently abandoned,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",,181392,22,39531
2002,1202294,Miller Creek Mine-Sugar Ridge,Indiana,Clay,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"P. O. Box 312, Evansville, IN 47702",,640467,51,132583
2002,1202300,Martz Mine,Indiana,Clay,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"Rte 1, Box 29a, Lyons, IN 47443",,327940,19,50200
2002,1201590,Little Sandy,Indiana,Daviess,Illinois Basin,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Little Sandy Coal Company Inc,"P.O. Box 16, Lamar, IN 47550",,345475,31,62992
2002,1201732,Craney Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Solar Sources Inc,"Post Office Box 7, Petersburg, IN 47567",,1974004,121,323736
2002,1201946,Viking Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"Post Office Box 312, Evansville, IN 47702",,1270368,100,284091
2002,1202127,Columbia Mine,Indiana,Gibson,Illinois Basin,Permanently abandoned,Surface,Contractor,Mine and Preparation Plant,Vigo Coal Company Inc,"14649 Highway 41 North, Evansville, IN 47725",,429092,35,72872
2002,1202147,Francisco Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"Post Office Box 312, Evansville, IN 47702",,2449849,169,442733
2002,1202207,Somerville,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,United Minerals Company Llc,"P.O. Box 400, Huntingburg, IN 47542",,3133369,120,362898
2002,1202215,Gibson Mine,Indiana,Gibson,Illinois Basin,Active,Underground,Contractor,Mine and Preparation Plant,"Gibson County Coal, Llc","R. R. 3, Lyle Station Rd, Princeton, IN 47670",,1932567,195,494255
2002,1202258,Somerville Central Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,". P O Box 312, Evansville, IN 47702",,3105110,133,327453
2002,1202296,Discovery,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine only,United Minerals Company Llc,"P.O. Box 400, Huntingburg, IN 47542",,814483,27,78835
2002,1202317,Gibson #1,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Pc Illinois Synthetic Fuel #2,","3211-D Frederica Street, Owensboro, KY 42301",,0,16,33855
2002,1202317,Gibson #1,Indiana,Gibson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Pc Illinois Synthetic Fuel #2,","3211-D Frederica Street, Owensboro, KY 42301",,0,1,1782
2002,1202097,Switz City,Indiana,Greene,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"R. R. #1, Box 29a, Lyons, IN 47443",,112843,15,39320
2002,1202299,Newberry Mine,Indiana,Greene,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"Rte 1, Box 29a, Lyons, IN 47443",,167442,18,26641
2002,1202010,Air Quality #1 Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"3609 South Hart Street, Vincennes, IN 47591",,1831666,227,539674
2002,1202063,Sycamore Mine,Indiana,Knox,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Beech Coal Company,"4421 N. Bicknell Rd, Bicknell, IN 47512",United Mine Workers of America,658463,58,132994
2002,1202103,Monroe City Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Solar Sources Underground L L,"P.O. Box 325, Monroe City, IN 47557",,1140713,144,276103
2002,1202167,Freelandville Mine,Indiana,Knox,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"14521 E. State Road 58, Edwardsport, IN 47528",,583722,35,92498
2002,1202167,Freelandville Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"14521 E. State Road 58, Edwardsport, IN 47528",,0,4,14270
2002,1202175,Pride Mine,Indiana,Knox,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,B B Mining Inc.,"R. R. 1, Box 69, Cynthiana, IN 47612",,675565,70,162675
2002,1202175,Pride Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,B B Mining Inc.,"R. R. 1, Box 69, Cynthiana, IN 47612",,0,2,5767
2002,1202189,Monroe City Mine Wash Plant,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Solar Sources Inc,"P.O. Box 325, Monroe City, IN 47557",,0,12,29360
2002,1202193,Pride #1 Underground,Indiana,Knox,Illinois Basin,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"White River Coal, Inc.","11700 Water Tank Rd, Cynthia, IN 47612",,295339,44,80573
2002,1202208,Wheatland Train Loadout,Indiana,Knox,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Solar Sources Underground L L,"P.O. Box 325, Monroe City, IN 47557",,0,1,3902
