Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Basin,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2003,103150,Littleton Mine,Alabama,Jefferson,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Twin Pines Coal Company Inc,"1874 Co Rd 15, Bremen, AL 35033",,160328,15,37884
2003,103178,Alabama Fuel Products,Alabama,Jefferson,Appalachia Southern,Active,Surface,Operating Subsidiary,Preparation Plant,"Alabama Coal Recovery, Llc","1329 Forestdale Blvd,s303, Birmingham, AL 35214",,0,48,62267
2003,103178,Alabama Fuel Products,Alabama,Jefferson,Appalachia Southern,Active,Underground,Operating Subsidiary,Preparation Plant,"Alabama Coal Recovery, Llc","1329 Forestdale Blvd,s303, Birmingham, AL 35214",,0,17,23030
2003,103182,Fishtrap,Alabama,Jefferson,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Best Coal, Incorpora","P.O. Box 1253, Cullman, AL 35056",,87234,11,28406
2003,103069,Blaylock Mine,Alabama,Marion,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Marshco Incorporated,"P.O. Box 438, Brilliant, AL 35548",,36504,9,11091
2003,103205,Alliance Mine No 1,Alabama,Shelby,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Hope Coal Company Inc,"3705 Cumberland Trace, Birmingham, AL 35242",,28095,5,5660
2003,103210,Burgess Refuse Area #2,Alabama,Shelby,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,New Century Mining Inc,"Gurnee Junction, Montevallo, AL 35115",,11991,3,2880
2003,100759,North River # 1 Underground Mi,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The Pittsburg & Midway Coal Mi,"12398 New Lexington Rd, Berry, AL 35546",United Mine Workers of America,3517496,349,771584
2003,101247,No 4 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"14730 Lock 17 Rd, Brookwood, AL 35444",United Mine Workers of America,2797817,406,912595
2003,101322,No.  5 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Jim Walter Resources, Inc.","12972 Lock 17 Rd, Brookwood, AL 35444",United Mine Workers of America,1386487,364,816693
2003,101401,No. 7 Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Jim Walter Resources, Inc.","18069 Hannah Creek Rd, Brookwood, AL 35444",United Mine Workers of America,1861152,397,915033
2003,103172,Searles Mine No. 2,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Southland Resources, Inc.","P.O. Box 285, Peterson, AL 35478",,177419,37,59071
2003,103179,Fleetwood Mine No 1,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Black Warrior Minerals Inc,"P.O. Box 1190, Sumiton, AL 35148",,266489,42,114820
2003,103196,Carter Mine,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Tuscaloosa Resources Inc,"P.O. Box 531187, Birmingham, AL 35253",,505765,53,146983
2003,103236,Searles Mine No. 4,Alabama,Tuscaloosa,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Southland Resources, Inc.","11185 Robinson Rd., Cottondale, AL 35453",,59417,36,17212
2003,103240,Panther Mine No. 3,Alabama,Tuscaloosa,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Tuscaloosa Resources, Inc.","P.O. Box 531187, Birmingham, AL 35253",,61137,25,31196
2003,100347,Choctaw Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Taft Coal Sales & Associates I,"P.O. Box 1608, Jasper, AL 35502",,544219,39,112776
2003,101362,Manchester Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Black Warrior Minerals Inc,"P.O. Box 1190, Sumiton, AL 35148",,111162,16,47154
2003,102982,Ninna V Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Company,"2477 Valleydale Rd. S. B3, Birmingham, AL 35244",,49243,4,11542
2003,102996,Jap Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,New Acton Coal Mining Company,"1892 Cordova-Gorgas Rd, Cordova, AL 35550",,448626,51,139340
2003,103002,Corinth Mine,Alabama,Walker,Appalachia Southern,Active,Underground,Contractor,Mine only,"Iron, Inc.","14910 Watercrest Dr, Northport, AL 35475",,102281,18,40480
2003,103004,Miner Hollow Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Bailey Excavating Co., Inc.","6250-B County Road 747, Cullman, AL 35055",,53989,8,11995
2003,103034,Copeland,Alabama,Walker,Appalachia Southern,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Uptown Motors Inc,"P.O. Box 432, Jasper, AL 35502",,22048,21,9874
2003,103056,Cane Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Beaird Mining & Mine,"P.O. Box 100, Cordova, AL 35550",,21410,8,11676
2003,103081,Mine No 1,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Twin Pines Coal Company Inc,"1874 Co Rd 15, Bremen, AL 35033",,174988,25,67230
2003,103107,Fancy Lump Mine No 2,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Treadyway Inc,"Post Office Box 932, Jasper, AL 35502",,140811,26,65825
2003,103116,L Massey Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Mann Steel Products Inc,"Post Office Box 531044, Birmingham, AL 35253",,466704,31,82250
2003,103128,Spring Branch Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. Coal, Inc.","P.O. Box 322, Haleyville, AL 35565",,121623,16,42988
2003,103129,Dilworth Mine,Alabama,Walker,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Wasatch Mining, Inc.","400 East 20th Street, Jasper, AL 35502",,33163,16,13439
2003,103155,Corinth Prep Plant,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Warrior Investment Company Inc,"218 Highway 195, Jasper, AL 35503",,0,4,8681
2003,103155,Corinth Prep Plant,Alabama,Walker,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Preparation Plant,Warrior Investment Company Inc,"218 Highway 195, Jasper, AL 35503",,0,6,16122
2003,103162,Guthrie Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Uptown Motors Incorporated,"P.O. Box 432, Jasper, AL 35502",,108919,33,65032
2003,103195,Mccollum Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Uptown Motors Inc,"Post Office Box 432, Jasper, AL 35502",,87703,27,37065
2003,103235,Bryant's Creek,Alabama,Walker,Appalachia Southern,Active,Surface,Contractor,Mine only,"Cherokee Mining, L.L.C.","P.O. Box 1608, Jasper, AL 35502",,155856,23,59471
2003,102639,Hickory Grove,Alabama,Winston,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Mann Steel Products Inc,"P.O. Box 531044, Birmingham, AL 35253",,22211,10,2336
2003,103207,Crossroads,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Company,"P.O. Box 351, Lynn, AL 35575",,68638,5,15059
2003,5000030,Usibelli,Alaska,Yukon-Koyukuk,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc,"P.O. Box 1000, Healy, AK 99743",Teamsters,1081323,81,177724
2003,200533,Black Mesa,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 605, Kayenta, AZ 86033",United Mine Workers of America,4278604,239,520210
2003,201047,Kayenta Preparation Plant,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Preparation Plant,Black Mesa Pipeline Operations,"1509 E. Butler Ave, Flagstaff, AZ 86001",United Mine Workers of America,0,36,68775
2003,201195,Kayenta Mine,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 650, Kayenta, AZ 86033",United Mine Workers of America,7780490,386,888863
2003,301569,Penny #1,Arkansas,Sebastian,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",,6564,3,6054
2003,301736,Sebastian County Coal Mine,Arkansas,Sebastian,Interior,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,Hartshorne Carbon Company,"700 S. River Road, Waterville, OH 43566",,1000,19,37367
2003,503818,Terror Creek Loadout,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Preparation Plant,Terror Creek Company,"1840 Hwy 133, Paonia, CO 81428",,0,6,9303
2003,504591,Bowie Mine #2,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Bowie Resources Ltd,"P.O. Box 483, Paonia, CO 81428",,4943355,213,490071
2003,503013,Mcclane Canyon Mine,Colorado,Garfield,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine only,"Loadstar Energy, Inc","P.O. Box 70, Loma, CO 81524",,287183,20,49563
2003,503672,West Elk Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,Mountain Coal Company Llc,"P.O. Box 591, Somerset, CO 81434",,6490688,320,703073
2003,504452,Sanborn Creek Mine,Colorado,Gunnison,Uinta Region,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Oxbow Mining, Llc","P.O. Box 535, Somerset, CO 81434",,494482,119,53600
2003,504674,Elk Creek Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Oxbow Mining, Llc","P.O. Box 535, Somerset, CO 81434",,4596324,257,492650
2003,500266,King Coal Mine,Colorado,La Plata,Western,Active,Underground,Indepedent Producer Operator,Mine only,"National King Coal, Llc","4424 County Road 120, Hesperus, CO 81326",,393945,57,125414
2003,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Active,Surface,Indepedent Producer Operator,Mine only,Trapper Mining Inc,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,1844761,161,325546
2003,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Colowyo Coal Company L P,"5731 State Highway 13, Meeker, CO 81641",,4998615,306,589413
2003,500299,New Horizon Mine,Colorado,Montrose,Western,Active,Surface,Indepedent Producer Operator,Mine only,Western Fuels-Colorado,"P.O. Box 628, Nucla, CO 81424",United Mine Workers of America,352859,26,45226
2003,503505,Deserado Mine,Colorado,Rio Blanco,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Blue Mountain Energy Inc,"3607 County Road #65, Rangely, CO 81648",United Mine Workers of America,1942772,170,340773
2003,500304,Seneca,Colorado,Routt,Uinta Region,Active,Surface,Operating Subsidiary,Mine only,Seneca Coal Company,"P.O. Box 670, Hayden, CO 81639",United Mine Workers of America,1457481,104,233011
2003,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Twentymile Coal Company,"29515 Routt County Rd#27, Oak Creek, CO 80467",,8028720,359,707769
2003,1100588,Old Ed Mine No. 1,Illinois,Franklin,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Uco Energy, Corp.","7848 Horse Prairie Rd., Sesser, IL 62884",,0,6,7993
2003,1100588,Old Ed Mine No. 1,Illinois,Franklin,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Uco Energy, Corp.","7848 Horse Prairie Rd., Sesser, IL 62884",,0,6,7993
2003,1102751,I-1 Mine,Illinois,Gallatin,Illinois Basin,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Illinois Fuel Company Llc,"920 Gape Hollow Rd, Herod, IL 62947",International Union of Operation Engineers,532581,60,156027
2003,1103017,Wildcat Hills Mine,Illinois,Gallatin,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"P.O. Box 312, Evansville, IN 47702",,2529442,163,402017
2003,1103119,N.A.A.M. No. 3,Illinois,Gallatin,Illinois Basin,"Active, men not working, not producing",Surface,Contractor,Mine only,North American Auger Mining In,"2405 North Broadway, Poteau, OK 74953",,17564,4,2372
2003,1103020,Creek Paum Mine,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Knight Hawk Coal Llc,"984 East Sugar Hill Rd, Ava, IL 62907",,1400623,70,164923
2003,1100601,Rend Lake,Illinois,Jefferson,Illinois Basin,Mine closed by MSHA,Surface,Operating Subsidiary,Preparation Plant,Consolidation Coal Company,"P O Box 566,state Rte 148n, Sesser, IL 62884",United Mine Workers of America,0,2,5182
2003,1100601,Rend Lake,Illinois,Jefferson,Illinois Basin,Mine closed by MSHA,Underground,Operating Subsidiary,Preparation Plant,Consolidation Coal Company,"P O Box 566,state Rte 148n, Sesser, IL 62884",United Mine Workers of America,0,27,50974
2003,1102668,Industry Mine,Illinois,Mcdonough,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"P.O. Box 4630, Springfield, IL 62708",United Mine Workers of America,199226,57,112632
2003,1100726,No 1 Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Monterey Coal Company,"14300 Brushy Mound Rd, Carlinville, IL 62626",United Mine Workers of America,3008333,353,725089
2003,1102236,Crown Ii Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Co.,"P.O. Box 4630, Springfield, IL 62708",United Mine Workers of America,1368273,186,394017
2003,1102632,Crown Iii Mine,Illinois,Montgomery,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Freeman United Coal Mining Com,"P.O. Box 4630, Springfield, IL 62708",United Mine Workers of America,2169104,240,538152
2003,1103045,Red Hawk,Illinois,Perry,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","984 E. Sugar Road, Ava, IL 62907",,375255,24,56734
2003,1102408,Zeigler #11 Mine,Illinois,Randolph,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Old Ben Coal Company,"P.O. Box 397, Coulterville, IL 62237",United Mine Workers of America,2557319,249,503254
2003,1102546,Central Cleaning Plant,Illinois,Randolph,Illinois Basin,Active,Underground,Operating Subsidiary,Preparation Plant,Old Ben Coal Company,"P. O. Box 369, Coulterville, IL 62237",United Mine Workers of America,0,31,72760
2003,1101999,Randolph Prep Plant,Illinois,St Clair,Illinois Basin,Temporarily closed,Underground,Indepedent Producer Operator,Preparation Plant,Peabody Coal Company,"P.O. Box 148, Graham, KY 42344",,0,2,5280
2003,1102636,Liberty Mine,Illinois,Saline,Illinois Basin,Active,Underground,Contractor,Mine only,Nubay Mining,"4270 North America Road, Galatia, IL 62935",United Mine Workers of America,700535,96,236053
2003,1102752,Galatia Mine,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,The American Coal Company,"P.O. Box 727, Harrisburg, IL 62946",,6011356,756,1836723
2003,1102879,Big Ridge Mine Prep Plant/Main,Illinois,Saline,Illinois Basin,Temporarily closed,Surface,Indepedent Producer Operator,Preparation Plant,Big Ridge Inc,"P.O. Box 444, Harrisburg, IL 62946",International Brotherhood of Electrical Workers,0,3,3904
2003,1102879,Big Ridge Mine Prep Plant/Main,Illinois,Saline,Illinois Basin,Temporarily closed,Underground,Indepedent Producer Operator,Preparation Plant,Big Ridge Inc,"P.O. Box 444, Harrisburg, IL 62946",International Brotherhood of Electrical Workers,0,2,3904
2003,1103054,Willow Lake Portal,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",AFL-,2854152,307,635687
2003,1103057,I-1 Underground Mine,Illinois,Saline,Illinois Basin,Mine closed by MSHA,Underground,Indepedent Producer Operator,Mine only,"Illinois Fuel Company, Llc","920 Gape Hollow Road, Herod, IL 62947",,7099,15,10058
2003,1103098,Lakeside Synfuel Plant,Illinois,Saline,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Lakeside Synfuel, Llc","236 East Main St, Lexington, KY 40507",,0,12,24999
2003,1103098,Lakeside Synfuel Plant,Illinois,Saline,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Lakeside Synfuel, Llc","236 East Main St, Lexington, KY 40507",,0,11,24998
2003,1103099,Willow Lake Central Preparatio,Illinois,Saline,Illinois Basin,Active,Surface,Operating Subsidiary,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",International Brotherhood of Electrical Workers,0,21,48796
2003,1103099,Willow Lake Central Preparatio,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",International Brotherhood of Electrical Workers,0,29,70218
2003,1102664,Elkhart Mine,Illinois,Sangamon,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Turris Coal Company,"8100 E. Main, Williamsville, IL 62693",,2133495,218,408018
2003,1102971,Riola #1 Mine - Riola Portal,Illinois,Vermilion,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Co,"414 S. Fares, Evansville, IN 47714",,824016,91,212827
2003,1103060,Riola Mine Complex-Vermilion G,Illinois,Vermilion,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Co,"4500 N. 1500 E. Rd., Ridge Farm, IL 61870",,961756,127,277318
2003,1100877,Wabash Mine,Illinois,Wabash,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Wabash Mine Holding Company,"P.O. Box 144, Keensburg, IL 62852",United Mine Workers of America,1567367,230,478162
2003,1103064,Friendsville Mine,Illinois,Wabash,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Vigo Coal Company Inc,"14649 Highway 41 North, Evansville, IN 47725",,333263,26,87166
2003,1102662,Pattiki,Illinois,White,Illinois Basin,Permanently abandoned,Underground,Operating Subsidiary,Mine and Preparation Plant,"White County Coal, Llc","P.O. Box 457, Carmi, IL 62821",,337305,60,151957
2003,1103058,Pattiki - Mine Ii,Illinois,White,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,"White County Coal, Llc","P.O. Box 457, Carmi, IL 62821",,1484566,152,343951
2003,1103092,Cambria #1,Illinois,Williamson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,S Coal Company,"274 Ashland Church Road, Clay, KY 42404",,267394,19,41139
2003,1202294,Miller Creek Mine-Sugar Ridge,Indiana,Clay,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"P. O. Box 312, Evansville, IN 47702",,738450,59,144361
2003,1202300,Martz Mine,Indiana,Clay,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"Rte 1, Box 29a, Lyons, IN 47443",,344622,18,47451
2003,1201732,Craney Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Solar Sources Inc,"Post Office Box 7, Petersburg, IN 47567",,2011712,120,330984
2003,1201946,Viking Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"Post Office Box 312, Evansville, IN 47702",,1442699,120,279521
2003,1202147,Francisco Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"Post Office Box 312, Evansville, IN 47702",,2459123,177,466128
2003,1202207,Somerville,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,United Minerals Company Llc,"P.O. Box 400, Huntingburg, IN 47542",,2664193,102,316768
2003,1202215,Gibson Mine,Indiana,Gibson,Illinois Basin,Active,Underground,Contractor,Mine and Preparation Plant,Gibson County Coal Llc,"R. R. 3, Lyle Station Rd, Princeton, IN 47670",,2447750,230,587385
2003,1202258,Somerville Central Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,". P O Box 312, Evansville, IN 47702",,3323547,162,399575
2003,1202295,"Francisco Mine, Underground Pi",Indiana,Gibson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Black Beauty Coal Co,"P.O. Box 312, Evansville, IN 47702",,38450,41,20987
2003,1202296,Discovery,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,United Minerals Company Llc,"P.O. Box 400, Huntingburg, IN 47542",,1329785,59,184179
2003,1202317,Gibson #1,Indiana,Gibson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Pc Illinois Synthetic Fuel #2,","3211-D Frederica Street, Owensboro, KY 42301",,0,15,32492
2003,1202317,Gibson #1,Indiana,Gibson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Pc Illinois Synthetic Fuel #2,","3211-D Frederica Street, Owensboro, KY 42301",,0,1,1710
2003,1202324,Hazleton Mine,Indiana,Gibson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,"White River Coal, Inc.","11700 Water Tank Rd, Cynthiana, IN 47612",,527014,61,130984
2003,1202097,Switz City,Indiana,Greene,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Triad Mining Inc,"R. R. #1, Box 29a, Lyons, IN 47443",,0,8,17609
2003,1202268,Lyons Mine,Indiana,Greene,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc.,"Rte 1, Box 29a, Lyons, IN 47443",,5177,11,6435
2003,1202299,Newberry Mine,Indiana,Greene,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"Rte 1, Box 29a, Lyons, IN 47443",,332071,17,41684
2003,1202010,Air Quality #1 Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Black Beauty Coal Company,"3609 South Hart Street, Vincennes, IN 47591",,1879831,233,589618
2003,1202063,Sycamore Mine,Indiana,Knox,Illinois Basin,Mine closed by MSHA,Surface,Operating Subsidiary,Mine and Preparation Plant,Beech Coal Company,"4421 N. Bicknell Rd, Bicknell, IN 47512",United Mine Workers of America,70258,15,31062
2003,1202103,Monroe City Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Solar Sources Underground L L,"P.O. Box 325, Monroe City, IN 47557",,1014239,143,249966
2003,1202167,Freelandville Mine,Indiana,Knox,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"14521 E. State Road 58, Edwardsport, IN 47528",,456440,30,77087
2003,1202167,Freelandville Mine,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Triad Mining Inc,"14521 E. State Road 58, Edwardsport, IN 47528",,0,5,14515
2003,1202175,Pride Mine,Indiana,Knox,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,B B Mining Inc.,"11700 Water Tank Rd, Cynthiana, IN 47612",,472921,58,133850
2003,1202189,Monroe City Mine Wash Plant,Indiana,Knox,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Solar Sources Inc,"P.O. Box 325, Monroe City, IN 47557",,0,15,32022
2003,1202193,Pride #1 Underground,Indiana,Knox,Illinois Basin,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"White River Coal, Inc.","11700 Water Tank Rd, Cynthia, IN 47612",,47498,42,22937
